X,Y,OBJECTID,FACILITY_STATUS,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13066944.5356,3952295.7222,1345,Active,Buffalo Bump,,,COM,LAC,SDU,San Diego,,,,,,,,33.42832346,-117.38235993
-13051745.2056,3946372.487,1346,Active,Minnesota Hill,,,COM,LAC,SDU,San Diego,,,,,,,,33.38390489,-117.24582203
-13041522.881,3935962.3497,1347,Active,Nostalgia Bonsall,,,COM,LAC,SDU,San Diego,,,,,,,,33.30578387,-117.15399332
-13006101.2274,3943629.7598,1348,Active,Highpoint,,,COM,LAC,SDU,San Diego,,,,,,,,33.36332938,-116.83579519
-13006536.881,3936158.7167,1349,Active,High Point Palomar,,,COM,LAC,SDU,San Diego,,,,,,,,33.30725812,-116.83970874
-12997748.8811,3920317.6104,1350,Active,Mesa Grande,,,COM,LAC,SDU,San Diego,,,,,,,,33.18824901,-116.76076479
-13003634.4664,3916671.98,1351,Active,Big Black Mtn,,,COM,LAC,SDU,San Diego,,,,,,,,33.16083763,-116.8136359
-13093074.4356,3951813.0307,1352,Active,San Clemente Library,,,COM,ORC,ORC,Orange,,,,,,,,33.42470458,-117.61708882
-13090871.642,3952705.8314,1353,Active,San Clemente,,,COM,ORC,ORC,Orange,,,,,,,,33.43139804,-117.59730078
-13090873.4335,3952646.7122,1354,Active,San Clemente North and South,,,COM,ORC,ORC,Orange,,,,,,,,33.43095483,-117.59731688
-13091379.2259,3962216.3496,1355,Active,San Juan Ortega Hills,,,COM,ORC,ORC,Orange,,,,,,,,33.50266772,-117.60186049
-13101724.9458,3958554.2396,1356,Active,Dana Point,,,COM,ORC,ORC,Orange,,,,,,,,33.47523163,-117.69479767
-13102373.1538,3958842.2988,1357,Active,Dana Hills High School,,,COM,ORC,ORC,Orange,,,,,,,,33.47739005,-117.70062062
-13108249.3816,3967912.7557,1358,Active,Laguna FS #3,,,COM,ORC,ORC,Orange,,,,,,,,33.54532723,-117.75340768
-13111922.4617,3968673.1111,1359,Active,Moorhead,,,COM,ORC,ORC,Orange,,,,,,,,33.55101982,-117.78640352
-13114153.479,3969131.6926,1360,Active,Emerald Bay,,,COM,ORC,ORC,Orange,,,,,,,,33.55445292,-117.80644508
-13115708.6895,3970885.647,1361,Active,Morro Ridge,,,COM,ORC,ORC,Orange,,,,,,,,33.56633344,-117.82134957
-13121174.6585,3974675.23,1362,Active,Corona Del Mar,,,COM,ORC,ORC,Orange,,,,,,,,33.59594303,-117.86951741
-13114702.36,3975934.8425,1363,Active,Signal Peak,,,COM,ORC,ORC,Orange,,,,,,,,33.6053677,-117.81137577
-13108467.8379,3972216.318,1364,Active,Aliso Laguna,,,COM,ORC,ORC,Orange,,,,,,,,33.57754199,-117.7553701
-13127737.4759,3977395.123,1365,Active,Newport Beach FS #2,,,FSL,ORC,ORC,Orange,,,,,,,,33.61629253,-117.92847221
-13128766.5226,3979499.0536,1366,Active,Newport City YD,,,COM,ORC,ORC,Orange,,,,,,,,33.63203027,-117.93771629
-13130820.4122,3980494.6136,1367,Active,OC Sanitation,,,COM,ORC,ORC,Orange,,,,,,,,33.63947622,-117.95616669
-13135747.0179,3985648.8549,1368,Active,Huntington Beach City Hall,,,COM,ORC,ORC,Orange,,,,,,,,33.67801529,-118.00042315
-13134270.3157,3996137.9722,1369,Active,Westminster Police Dept,,,COM,ORC,ORC,Orange,,,,,,,,33.75639074,-117.9871577
-13121733.6926,3995376.2931,1370,Active,Central Court House,,,COM,ORC,ORC,Orange,,,,,,,,33.75070183,-117.8745393
-13123217.9589,3999572.6896,1371,Active,City Drive,,,COM,ORC,ORC,Orange,,,,,,,,33.78203965,-117.88787269
-13109765.8814,3994798.5781,1372,Active,OCFA HQ,,,COM,ORC,ORC,Orange,,,,1 Fire Authority Road,Irvine,92602,7147536000,33.74638668,-117.76703062
-13107463.8674,3997287.5271,1373,Active,Loma Ridge,,,COM,ORC,ORC,Orange,,,,,,,,33.76497595,-117.74635128
-13003083.7382,3930354.1702,1374,Active,Fox Fire Center,FFC,,FCFFC,SDU,SDU,San Diego,COUNTY,B,P,24102 Highway 76,Santa Ysabel,92070,,33.26366925,-116.80868863
-13820625.0604,4950703.4408,1375,Active,Fortuna Center CCC,,,FCCCC,HUU,HUU,Humboldt,STATE,B,P,1500 Alamar Way,Fortuna,95540,707-725-5106,40.58078929,-124.15278728
-13075567.194,4017936.6851,1376,Active,Arlington,,,COM,RRU,RRU,Riverside,,,,9990-B County Farm Rd,Riverside,92503,,33.91904324,-117.45981859
-13053976.5518,3955350.3,1377,Active,Avocado Flats,,,COM,LAC,SDU,San Diego,,,,2683 Doville Ranch Rd,Fallbrook,92028,,33.45122097,-117.26586655
-13055570.5131,4023574.3184,1378,Active,Box Springs,,,COM,RRU,RRU,Riverside,,,,11030 Box Springs Mtn Rd,Riverside,92557,,33.9610584,-117.28018535
-13025002.6095,4023760.9743,1379,Active,Brookside,,,COM,RRU,RRU,Riverside,,,,10875 Hannon Rd,Beaumont,92223,,33.96244912,-117.0055892
-13079255.2597,4006938.9685,1380,Active,Cajalco,,,COM,RRU,RRU,Riverside,,,,4230 Eagle Canyon Road,Corona,92881,,33.83702176,-117.49294905
-13043951.274,3976735.7912,1381,Active,Clinton Keith,,,COM,RRU,RRU,Riverside,,,,27864 Elderberry St,Murrieta,92562,,33.61136003,-117.17580795
-13071821.3486,3996540.6204,1382,Active,Estelle Mountain,,,COM,RRU,RRU,Riverside,,,,24998 Lemon Heights Road,Perris,92570,,33.75939793,-117.42616909
-13616299.4855,4934379.9652,1383,Active,South County Station 47,Station 47,,FSA,SHU,SHU,Shasta,COUNTY,A,P,19850 Riverside Ave,Anderson Ca,96007,530-365-2447,40.4693279,-122.31729941
-13221520.3125,4050192.5255,1384,Active,Agoura Hills Site (AGH),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,29650 Kimberly Drive,Agoura Hills,91301,,34.1591535,-118.77093776
-13177025.1595,4019146.3584,1385,Active,Airport Courthouse (APC),,,COM,LAC,LAC,Los Angeles,COUNTY,,,11701 S. La Cienega Blvd,Los Angeles,90045,310-725-3000,33.92806023,-118.371231
-13176083.2145,4029171.3808,1386,Active,Baldwin Hills Site (BHS),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,4100 S. La Cienega Ave,Los Angeles,90056,,34.00275068,-118.36276936
-13180343.2357,3946762.9238,1387,Active,Black Jack Mountain (BJM),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,,,,,33.38698137,-118.40126668
-13123460.71,4033932.5358,1388,Active,BKK Landfill (BKK),,,COM,LAC,LAC,Los Angeles,CITY,,,2220 South Azusa Ave,West Covina,91792,,34.03822867,-117.89002436
-13216720.0663,4129213.9437,1389,Active,Bald Mountain (BMT),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,46811 Ridge Route Rd,Gorman,93243,,34.74468603,-118.72774436
-13199893.1724,4120789.2863,1390,Active,Burnt Peak 1 (BUR1),,,COM,LAC,LAC,Los Angeles,COUNTY,,,22554 Pine Canyon Rd.,Lake Hughes,93532,,34.68238245,-118.57442436
-13160792.2579,4014602.0467,1391,Active,Compton Courthouse (CCB),,,COM,LAC,LAC,Los Angeles,CITY,,,200 W Compton Blvd,Compton,90220,,33.89418169,-118.22540836
-13162791.4447,4036198.8025,1392,Active,Criminal Courts Bldg (CCT),,,COM,LAC,LAC,Los Angeles,COUNTY,,,210 W. Temple St.,Los Angeles,90012,,34.05506867,-118.24336736
-13101937.2385,4044142.873,1393,Active,Claremont Site (CLM),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,1616 Monte Vista,Claremont,91711,,34.11417211,-117.69670473
-13223125.9002,4040315.3454,1394,Active,Castro Peak (CPK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,928 Latigo Canyon Road,Malibu,90265,,34.08570067,-118.785361
-13158865.0633,4054010.4696,1395,Active,Cerro Negro (CRN),,,COM,LAC,LAC,Los Angeles,CITY,,,1528 Sugar Loaf Dr,Glendale,91011,,34.18751322,-118.208083
-13175207.0594,4047136.6138,1396,Active,City Walk/Universal City (CTYWLK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,1000 Universal Studios Blvd. Building 4505 / N4 Tower,Universal City,91608,,34.13643467,-118.35489873
-13174943.0132,3941849.1869,1397,Active,Dakin Peak (DPK),,,COM,LAC,LAC,Los Angeles,COUNTY,,,Santa Catalina Island,,90704,,33.34986361,-118.35311668
-13117954.2915,4110228.9985,1398,Active,DWP Pump Sta 38 (DPW38),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,39750 163rd Street E,Palmdale,93591,,34.60424621,-117.84058836
-13102266.9263,4054053.6819,1399,Active,East Sunset Ridge,,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,Angeles National Forest,,,,34.1878501,-117.69966636
-13154865.3856,4035851.2114,1400,Active,Fire Command & Control (FCCF),,,COM,LAC,LAC,Los Angeles,,,,1320 N Eastern Ave,Los Angeles,90063,,34.05248167,-118.17216636
-13099493.9171,4076094.3434,1401,Active,Frost Peak (FRP),,,COM,LAC,LAC,Los Angeles,COUNTY,,,Blue Ridge Road 3N06,Azusa,91702,,34.35147208,-117.674756
-13181837.0404,4115182.7227,1402,Active,Grass Mountain (GMT),,,COM,LAC,LAC,Los Angeles,FEDERAL,,,Grass Mountain Fire Road,Green Valley,91390,,34.64095063,-118.414436
-13196811.1971,4040412.5253,1403,Active,Green Mountain (GRM),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,900 N Temescal Canyon Fire Rd,Topanga,90290,,34.08642367,-118.548972
-13160045.3475,4102461.8149,1404,Active,Hauser Peak (HPK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,7 Hauser Mtn Rd.,Potrero,91963,,34.54662722,-118.218878
-13119304.7083,4022474.4644,1405,Active,Industry Water Tank (INDWT),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,20905 Running Branch Road,Diamond Bar,91765,,33.95286323,-117.85271936
-13113392.7528,4050324.9994,1406,Active,Johnstone Peak 2,,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,Sycamore Flats Motorway,San Dimas,91773,,34.16013823,-117.79961136
-13233763.4087,4039073.5122,1407,Active,LA Co Fire Station 72 (LACF072),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,1832 Decker Cyn Rd,Malibu,90265,310-457-6186,34.07646111,-118.88091936
-13209415.7512,4085964.6813,1408,Active,LA Co Fire Station Del Valle (LACFDEL),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,28101 Chiquito Canyon Rd,Castaic,91384,661-257-4740,34.42464264,-118.66220064
-13151061.6693,4123078.7995,1409,Active,Lancaster Station (LAN),,,COM,LAC,LAC,Los Angeles,COUNTY,,,501 W Lancaster Blvd,Lancaster,93534,661-948-8466,34.69920303,-118.137997
-13153955.4196,4035101.306,1410,Active,LARICS HQ (LARICSHQ),,,COM,LAC,LAC,Los Angeles,CITY,,,2525 Corporate Place,Monterey Park,91754,,34.04690012,-118.163992
-13144183.056,4042650.7879,1411,Active,Temple City Station,,,COM,LAC,LAC,Los Angeles,COUNTY,,,8838 E Las Tunas Dr,Temple City,91780,626-285-7171,34.10307423,-118.07620536
-13191132.6786,4072857.4528,1412,Active,LADWP Station 243 (LDWP243),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,16310 Silver Oaks Drive,Sylmar,91342,,34.32746251,-118.497961
-13182147.3437,4076377.3099,1413,Active,Loop Canyon (LPC),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,16482 Santa Clara Truck Trail,Santa Clarita,91387,,34.35357065,-118.41724436
-13147360.2963,4061954.9186,1414,Active,Mount Disappointment (MDI),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,14404 Mount Disappointment Rd.,Palmdale,93550,,34.24654266,-118.104747
-13156212.3867,4050309.3398,1415,Active,Mirador Water Tank (MIR),,,COM,LAC,LAC,Los Angeles,CITY,,,2000 Glen Oaks Blvd,Pasadena,91105,,34.15999623,-118.18428336
-13161976.586,4122905.6484,1416,Active,Mira Loma Facility (MLM),,,COM,LAC,LAC,Los Angeles,COUNTY,,,45100 N 60th St. West,Lancaster,93536,661-940-3555,34.69792421,-118.23604736
-13164080.747,4105062.8538,1417,Active,Mount McDill (MMC),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,Sierra Pelona West Mountain Way,Palmdale,93510,,34.56603905,-118.25494936
-13172302.9565,4080784.7201,1418,Active,Magic Mountain (MML),,,COM,LAC,LAC,Los Angeles,COUNTY,,,,,,,34.38625065,-118.32881073
-13162195.8449,4064965.5447,1419,Active,Mount Lukens (MTL2),,,COM,LAC,LAC,Los Angeles,COUNTY,,,5150 Mount Lukens Truck Trail,Glendale,91214,,34.26889566,-118.238017
-13138428.1015,4019111.0608,1420,Active,Monte Vista - Star Center (MVS),,,COM,LAC,LAC,Los Angeles,COUNTY,,,11515 Colima Rd,Whittier,90604,,33.92779713,-118.02450773
-13198712.018,4071862.3829,1421,Active,Oat Mountain (OAT),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,22000 Palo Sola Truck Rd.,Chatsworth,91311,,34.32008022,-118.56604736
-13201005.726,4072684.6781,1422,Active,Oat Mountain Nike (ONK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,26814 Oat Mountain Motorway,Chatsworth,91311,,34.32618077,-118.58665209
-13123991.1473,4022853.0112,1423,Active,Puente Hills Nike (PHN),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,18794 Vantage Point Dr,Rowland Heights,91748,,33.95597568,-117.894956
-13148709.1546,4107839.1221,1424,Active,Palmdale Sheriff (PLM),,,COM,LAC,LAC,Los Angeles,COUNTY,,,750 E Avenue Q,Palmdale,93550,661-272-2400,34.58657363,-118.116864
-13124713.945,4058881.142,1425,Active,Pine Mountain (PMT),,,COM,LAC,LAC,Los Angeles,FEDERAL,,,Pine Mountain Road,Azusa,91702,,34.22371466,-117.90131136
-13108162.7809,4036041.8679,1426,Active,Pomona Courthouse,,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,400 Civic Center Plaza,Pomona,91766,,34.05390067,-117.75262973
-13181707.4649,4119821.8159,1427,Active,Portal Ridge (PRG),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,16046 Portal Ridge Rd.,Lake Hughes,93532,,34.67517804,-118.413333
-13177602.0023,3997898.2632,1428,Active,Rolling Hills Transmit (RHT),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,5741 W Crestridge Rd,Rancho Palos Verdes,90275,,33.76968635,-118.37625005
-13137429.0218,4031033.0369,1429,Active,Rio Hondo Site (RIH),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,2970 Workman Mill Rd.,Whittier,09601,,34.01654923,-118.01630236
-13180526.7547,3995460.6483,1430,Active,Rancho Palos Verdes (RPVT),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,7000 Los Verdes Dr,Rancho Palo Verdes,90275,,33.75133189,-118.40268636
-13155225.4288,4035979.362,1431,Active,Sheriff's Communications (SSC),,,COM,LAC,LAC,Los Angeles,COUNTY,,,1277 N Eastern Ave,Los Angeles,90063,,34.05322567,-118.175009
-13114936.3088,4038425.1568,1432,Active,San Dimas (SDW),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,308 Via Blanca,San Dimas,91773,,34.07163678,-117.81347736
-13153837.5728,4001910.1852,1433,Active,Signal Hill Site (SGH),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,2321 Stanley Ave.,Signal Hill,90755,,33.79949061,-118.16293336
-13173121.687,3994910.844,1434,Active,San Pedro Hill (SPH),,,COM,LAC,LAC,Los Angeles,COUNTY,,,3860 E Crest Rd.,Rolling Hills,90274,,33.74690935,-118.33637832
-13209185.4067,4038948.0783,1435,Active,Saddle Nike Peak (SPN),,,COM,LAC,LAC,Los Angeles,COUNTY,,,24574 W Saddle Peak Rd.,Malibu,90265,,34.07567867,-118.65975236
-13206850.837,4040051.3744,1436,Active,Topanga Peak (TOP),,,COM,LAC,LAC,Los Angeles,COUNTY,,,23501 Saddle Peak Rd,Topanga,90290,,34.08344867,-118.63940836
-13226509.0514,4137147.937,1437,Active,Tejon Peak (TPK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,Tejon Mountain Rd.,Lebec,93243,,34.80304561,-118.81575236
-13188932.5247,3952473.5129,1438,Active,Tower Peak (TWR),,,COM,LAC,LAC,Los Angeles,COUNTY,,,Banning House Rd,Avalon,90704,,33.42965636,-118.47819668
-13184909.3624,4037758.7858,1439,Active,UCLA Factor Building (UCLA),,,COM,LAC,LAC,Los Angeles,STATE,,,700 Tiverton Ave,Los Angeles,90024,,34.06667812,-118.442056
-13175946.075,4047407.428,1440,Active,Universal Studios (UNIV),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,10 Universal City Pl,Universal City,91608,,34.13843323,-118.361625
-13167211.3446,4058035.2859,1441,Active,Verdugo Peak (VPK),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,8010 Verdugo Mountain Way,Glendale,91209,,34.21743166,-118.283072
-13218092.7283,4105525.8979,1442,Active,Whitaker Middle Peak (WMP),,,COM,LAC,LAC,Los Angeles,FIRE DISTRICT,,,Whitaker Peak Rd (6N53),Castaic,91384,,34.56943963,-118.740125
-13216020.2356,4107488.8384,1443,Active,Whitaker Ridge (WTR),,,COM,LAC,LAC,Los Angeles,COUNTY,,,33507 Whitaker Ridge Road,Castaic,91384,,34.58398305,-118.72152973
-13243042.5891,4219927.4631,1444,Active,Kern County Office of Emergency Services,,,ECC,KRN,KRN,Kern,,,,2601 Panorama Dr,Bakersfield,93306,661-873-2602,35.41137952,-118.96427566
-13198759.5406,4194473.1691,1445,Active,Keene Helibase,KCFD Helibase,Keene Helibase,HB,KRN,KRN,Kern,COUNTY,,P,30356 Woodfotd-Tehachapi Rd,Keene,93531,661-822-6978,35.22480355,-118.56647427
-13253640.078,4220000.2164,1446,Active,Olive Drive Fire Training Facility,,,TC,KRN,KRN,Kern,COUNTY,L,,5642 Victor St,Bakersfield,93309,661-391-7120,35.41191217,-119.05947452
-13236358.285,4150710.2864,1447,Active,Grapevine,,,COM,KRN,KRN,Kern,,,,,,,,34.90302397,-118.90422954
-13156713.494,4161400.5822,1448,Active,Soledad,,,COM,KRN,KRN,Kern,,,,,,,,34.98174458,-118.1887682
-13153784.939,4170169.3495,1449,Active,Mojave,,,COM,KRN,KRN,Kern,,,,,,,,35.0462591,-118.16246055
-13176011.9793,4174629.3425,1450,Active,Oak Peak #1,,,COM,KRN,KRN,Kern,,,,,,,,35.07905311,-118.36212945
-13200300.5479,4186191.5067,1451,Active,El Rancho,,,COM,KRN,KRN,Kern,,,,,,,,35.16400751,-118.58031737
-13298975.2543,4185058.1076,1452,Active,Taft,,,COM,KRN,KRN,Kern,,,,,,,,35.15568364,-119.46672734
-13249001.5103,4214576.2961,1453,Active,Civic Control,,,COM,KRN,KRN,Kern,,,,,,,,35.37219205,-119.01780556
-13242942.3682,4219954.8114,1454,Active,Control 5,,,COM,KRN,KRN,Kern,,,,,,,,35.41157975,-118.96337536
-13215594.6072,4234205.1391,1455,Active,Mebane,,,COM,KRN,KRN,Kern,,,,,,,,35.51584405,-118.71770624
-13201038.3639,4225355.3304,1456,Active,Breckenridge,,,COM,KRN,KRN,Kern,,,,,,,,35.45110922,-118.58694529
-13220259.2908,4267635.1588,1457,Active,Blue Mountain,,,COM,KRN,KRN,Kern,,,,,,,,35.75990789,-118.75960981
-13198093.1356,4260386.3344,1458,Active,Shirley,,,COM,KRN,KRN,Kern,,,,,,,,35.70704942,-118.56048785
-13182524.4939,4257639.6942,1459,Active,Rocky Point,,,COM,KRN,KRN,Kern,,,,,,,,35.68701174,-118.42063236
-13151335.7531,4236999.8754,1460,Active,Brid Springs,,,COM,KRN,KRN,Kern,,,,,,,,35.53627622,-118.14045914
-13102364.9239,4228928.5828,1461,Active,El Paso,,,COM,KRN,KRN,Kern,,,,,,,,35.47725322,-117.70054669
-13099314.4569,4211786.0985,1462,Active,Government Peak,,,COM,KRN,KRN,Kern,,,,,,,,35.35175143,-117.67314388
-13090973.3485,4254779.5325,1463,Active,Lone Butte,,,COM,BDU,BDU,San Bernardino,,,,,,,,35.66614053,-117.59821443
-13238072.4286,4082732.8001,1464,Active,Fillmore Fire Station 91,,,FSL,FLM,VNC,Ventura,CITY,L,C,711 Landeros Lane,Fillmore,93015,,34.40069118,-118.91962795
-13239190.8329,4053837.977,1465,Active,VCFD Station 39,,Rancho Conejo,FSCC,VNC,VNC,Ventura,COUNTY,L,P,2500 West Hillcrest Drive,Newbery Park,91320,805-379-0370,34.18624721,-118.92967475
-13421552.9587,4490669.3074,1466,Active,Castle Training Center,NA,,TC,MMU,MMU,Merced,COUNTY,C,P,3405 Hardstand Ave,Atwater,95301,209-385-7342,37.3690222,-120.56786159
-13533128.7045,4796477.2967,1467,Active,BTU Prevention Bureau,,,OC,BTU,BTU,Butte,STATE,B,P,220 Grand Ave,Oroville,95965,530-538-7888,39.52030556,-121.57016357
-13557772.2737,4824332.0248,1468,Active,BTU Resource & Vegetation Management Office,,,OC,BTU,BTU,Butte,STATE,B,P,2535 Zanella Wy,Chico,95928,,39.71305925,-121.79154052
-13526474.5029,4796276.0524,1469,Active,Table Mountain Fire Center,,,FCFFC,BTU,BTU,Butte,STATE,B,P,4551 Oro Dam Blvd East,Oroville,95966,,39.518911,-121.51038786
-13089101.5324,3964629.6311,1470,Active,Fire Station - 67,,,FSL,ORC,ORC,Orange,COUNTY,L,P,31544 Cow Camp Road,Rancho Mission Viejo,92694,949-488-7055,33.52074298,-117.58139962
-13097053.1616,3985407.5224,1471,Active,USAR Warehouse,,,EQF,ORC,ORC,Orange,,,,19682 Descartes,Foothill Ranch,92610,949-597-1403,33.6762112,-117.65283032
-13447646.6083,4632250.8105,1472,Active,Statewide Training Program,,,ADM,,AEU,Amador,,,,11383 Prospect Dr,Martell,95642,,38.37298432,-120.80226484
-13527439.0376,4667686.8583,1473,Active,Statewide Training Program - Specialized Facility,,,TC,,AEU,Sacramento,,,,2860 Gateway Oaks Dr Ste 100,Sacramento,95833,,38.62211799,-121.51905242
-13616416.2173,4957279.0466,1474,Active,CAL FIRE Training Center - North,,,TC,,SHU,Shasta,,,,11555 Old Oregon Trl,Redding,96003,2093885598,40.62563704,-122.31834803
-13599876.2088,4457453.206,1475,Active,Ben Lomond Maintenance Shop,,,EQF,CZU,CZU,Santa Cruz,STATE,B,P,13575 Empire Grade,Santa Cruz,95060,,37.13150809,-122.1697666
-13624672.4582,4937299.2231,1476,Active,Happy Valley Fire Center,Happy Valley Fire Center,,FCFFC,SHU,SHU,Shasta,PRIVATE,B,P,855 Canyon Rd,Redding,96001,530-378-2902,,
-13479085.3345,4707977.5787,1477,Active,NEU Administration Extension  ,,,HQ,,NEU,Placer,PRIVATE,,,11661 Blocker Drive Suite 200,Auburn,95603,530-889-0111,,
-13464634.3932,4735986.0166,1478,Active,Colfax FS 36,,,FSA,,NEU,Placer,CITY,,,33 church st,Colfax,95713,,,
-13448540.1922,4751337.4268,1479,Active,FS Alta 98,,,FSA,,NEU,Placer,COUNTY,,,33950 Alta Bonnynook RD,Alta,95701,,,
-13464843.7407,4735859.3426,1480,Active,FS Colfax 37,,,FSA,,NEU,Placer,CITY,,,139 Oak ST,Colfax,95713,,,
-13401334.0861,4583462.7967,1481,Active,Columbia College,,,FSA,,TCU,Tuolumne,STATE,,,11600 Columbia College Drive,Sonora ,95370,12095885207,,
-13152254.4855,4121577.634,1482,Active,Antelope Valley (AVS),,,COM,,LAC,Los Angeles,COUNTY,,,1010 W Ave J,Lancaster,93534,,,
-13116149.4942,4123423.9724,1483,Active,Blue Rock (BRK),,,COM,,LAC,Los Angeles,COUNTY,,,,Lake Los Angeles,,,,
-13202580.4332,4091831.4147,1484,Active,Peter J Pitches Det Cent,,,COM,,LAC,Los Angeles,COUNTY,,,29340 The Old Rd,Castaic,91384,213-473-6100,,
-13202029.9171,4091609.8658,1485,Active,Camp 12,,,CC,,LAC,Los Angeles,COUNTY,G,P,29300 The Olrd Road,Castaic,91384,661-295-8850,,
-13197112.3735,4084829.0057,1486,Active,Santa Clarita Station,,,COM,,LAC,Los Angeles,COUNTY,,,23740 Magic Mountain Pkwy,Valencia,91355,,,
-13188627.4952,4104962.3384,1487,Active,Camp 14,,,CC,,LAC,Los Angeles,STATE,G,P,35100 San Francisquito Canyon Rd,Santa Clarita,91390,310-297-0784,,
-13188128.9175,4103912.4385,1488,Active,House Peak (HSP),,,COM,,LAC,Los Angeles,FIRE DISTRICT,,,,Santa Clarita,91390,,,
-13102998.0364,4079210.4191,1489,Active,Lower Blue Ridge (LBR),,,COM,,LAC,Los Angeles,FIRE DISTRICT,,,Blue Ridge Truck Trail 3N,Azusa,91702,,,
-13114035.4865,4074711.5296,1490,Active,Mount Hawkins (MHK),,,COM,,LAC,Los Angeles,FEDERAL,,,,,,,,
-13128671.9823,4074023.4248,1491,Active,Mount Waterman (MTW),,,COM,,LAC,Los Angeles,FEDERAL,,,,,,,,
-13652240.9201,5117194.5554,1492,Active,Siskiyou Fire Center,,,FCFFC,,SKU,Siskiyou,COUNTY,,,1712 Fairlane Rd,Yreka,96097,,,
-13016088.668,3861906.952,1493,Active,San Diego Fire Center,,,FCFFC,,SDU,San Diego,,,,2249 Jamacha Rd,El Cajon,92019,,,
-13245010.4182,4306352.5284,1494,Active,Tulare/Porterville FC,,,FCFFC,,TUU,Tulare,,,,26501 Ave 140,Porterville,93257,,,
-13015283.1076,3837899.1221,1495,Active,San Diego County Fire Otay #38,,,FSA,,SDU,San Diego,COUNTY,,,850 Alta Rd,San Diego,92154,,,
-13135898.8464,3998923.9644,1496,Active,Station 85,,,FSL,,ORC,Orange,COUNTY,,,12751 Western Ave,Garden Grove,92841,714-889-2007,,
-13581414.4956,4649141.2606,1497,Active,VFPD Station 68,,Station 68,FSO,XNA,LNU,Solano,FIRE DISTRICT,,,4062 Canal Ln,Winters ,95694,,,
-13128552.4532,3998803.7543,1498,Active,Station 81,,,FSL,,ORC,Orange,CITY,,,11261 Acacia Parkway,Garden Grove,92840,714-638-6340,,
-13127154.9818,3999795.8635,1499,Active,Station 86,,,FSL,,ORC,Orange,CITY,,,12232 West St,Garden Grove,92840,714-638-6390,,
-13138919.6316,4000037.4469,1500,Active,Station 84,,,FSL,,ORC,Orange,COUNTY,,,12191 Valley View,Garden Grove,92845,714-889-2001,,
